,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
EPL,2018,20,Huddersfield,38,3,7,28,22,76,16,29.002263000000003,7.002263000000003,28.241098,67.194016,-8.805983999999995,61.104739,-32.863641,12.82577516170301,11.012888461756958,133,276,29.610599999999998,13.610599999999998
EPL,2019,1,Liverpool,38,32,3,3,85,33,99,75.19337,-9.806629999999998,71.38752,39.572898200000004,6.5728982000000045,38.811728200000005,32.575791800000005,8.607605324816854,24.73821177122079,429,145,74.27839999999999,-24.72160000000001
EPL,2019,2,Manchester City,38,26,3,9,102,35,81,102.205233,0.20523300000000688,93.53302600000002,36.997629,1.9976290000000034,34.714123,58.818903000000006,9.314521145844106,25.488707363148187,547,135,86.75639999999997,5.756399999999971
EPL,2019,3,Manchester United,38,18,12,8,66,36,66,66.186663,0.1866629999999958,55.530384,38.059164,2.0591640000000027,35.775659000000005,19.754725,10.469858442645348,12.809706836989788,290,178,70.99170000000001,4.991700000000009
EPL,2019,4,Chelsea,38,20,6,12,69,54,66,76.227787,7.227787000000006,70.89959900000002,41.0882999,-12.911700099999997,39.5659679,31.3336311,9.688095674534623,16.61028638744759,326,169,73.4872,7.487200000000001
EPL,2019,5,Leicester,38,18,8,12,67,41,62,61.01716470000001,-5.982835299999991,55.673934700000004,47.894043,6.8940430000000035,40.282434,15.3915007,9.118037457670223,14.196062005440183,293,203,61.1553,-0.8447000000000031
EPL,2019,6,Tottenham,38,16,11,11,61,47,59,49.021302999999996,-11.978697000000004,45.832640000000005,54.127111,7.127110999999999,48.798972,-2.9663320000000004,12.802596442319034,11.162358645609945,224,264,49.2646,-9.735399999999998
EPL,2019,7,Wolverhampton Wanderers,38,15,14,9,51,40,59,54.223981,3.223981000000002,51.179312,37.389273900000006,-2.6107260999999937,34.9610539,16.2182581,14.661360314835454,11.554359660360474,172,193,63.821299999999994,4.821299999999994
EPL,2019,8,Arsenal,38,14,14,10,56,48,56,50.822218,-5.1777820000000006,48.538798,57.252266000000006,9.252266000000006,51.00759600000001,-2.4687980000000005,12.367653590297799,12.988093833534018,265,253,50.1471,-5.852899999999998
EPL,2019,9,Burnley,38,15,9,14,43,50,54,49.3468938,6.346893799999997,47.06338279999999,53.839223,3.839222999999997,50.01831,-2.9549271999999984,13.252874445668544,10.472002962455784,145,263,49.5405,-4.4594999999999985
EPL,2019,10,Sheffield United,38,14,12,12,39,39,54,45.81162100000001,6.8116210000000095,45.05045100000001,52.04245699999999,13.042456999999992,49.75894499999999,-4.708494000000001,15.052348481236344,12.548963064165935,198,231,49.34109999999999,-4.65890000000001
EPL,2019,11,Southampton,38,15,7,16,51,60,52,56.496626000000006,5.496626000000006,52.535483000000006,56.59257300000001,-3.4074269999999913,53.547914000000006,-1.0124310000000012,8.770105439845214,11.179210807205076,230,249,56.8654,4.865400000000001
EPL,2019,12,Everton,38,13,10,15,44,56,49,53.710142999999995,9.710142999999995,52.948975999999995,49.211622,-6.788378000000002,46.167030999999994,6.781945,10.840476016719645,10.87835861384237,203,215,55.77609999999999,6.7760999999999925
EPL,2019,13,Newcastle United,38,11,11,16,38,58,44,36.49173700000001,-1.5082629999999924,35.730567,67.02935099999999,9.029350999999991,65.50701099999999,-29.776443999999998,21.89675207429297,7.863314414606842,132,344,31.917299999999997,-12.082700000000003
EPL,2019,14,Crystal Palace,38,11,10,17,31,50,43,34.447955500000006,3.447955500000006,32.1644455,57.39223700000001,7.392237000000009,56.631067,-24.466621500000002,15.315904463470103,8.344128736599938,225,281,38.263000000000005,-4.736999999999995
EPL,2019,15,Brighton,38,9,14,15,39,54,41,47.424061000000016,8.424061000000016,45.90173000000001,60.415848999999994,6.415848999999994,58.893508999999995,-12.991779,11.499761940506469,13.54768290233092,242,264,48.0241,7.024099999999997
EPL,2019,16,West Ham,38,10,9,19,49,62,39,49.0691132,0.06911319999999677,46.0244362,68.323322,6.3233220000000046,63.756339,-17.7319028,14.387997071634643,10.826785115490482,217,308,38.7474,-0.25260000000000105
EPL,2019,17,Aston Villa,38,9,8,21,41,67,35,45.08898899999999,4.088988999999991,42.652500999999994,71.595382,4.595382000000001,66.884367,-24.231866,13.377096390596153,8.178343893448428,186,343,37.22690000000001,2.2269000000000077
EPL,2019,18,Watford,38,8,10,20,36,64,34,48.562636999999995,12.562636999999995,42.473274999999994,59.52811300000001,-4.471886999999988,52.522923000000006,-10.049648,13.531828210003477,10.267281506106949,227,259,47.8737,13.8737
EPL,2019,19,Bournemouth,38,9,7,22,40,65,34,44.6710449,4.671044899999998,41.62645890000001,63.29434499999999,-1.7056550000000072,58.72733699999999,-17.1008781,14.2407198503319,9.699333656262937,210,326,39.197900000000004,5.197900000000004
EPL,2019,20,Norwich,38,5,6,27,26,75,21,37.2341749,11.2341749,35.711833899999995,71.60755700000001,-3.392442999999986,66.126467,-30.414633099999996,14.34070896815887,10.183109569161136,207,345,33.12230000000001,12.12230000000001
EPL,2020,1,Manchester City,38,27,5,6,83,32,86,77.71521800000001,-5.284781999999993,70.86470400000002,30.613274099999998,-1.3867259000000018,22.8165561,48.048147900000004,10.805757447752333,23.732909229988135,405,150,83.38159999999999,-2.6184000000000083
EPL,2020,2,Manchester United,38,21,11,6,73,44,74,63.17223699999999,-9.827763000000012,54.799459,41.917999,-2.082000999999998,38.87337,15.926088999999996,11.84772258838278,13.834088182513403,339,186,65.6364,-8.363600000000005
EPL,2020,3,Liverpool,38,20,9,9,68,42,69,72.207518,4.207517999999993,67.640508,47.30458800000001,5.30458800000001,41.21524200000001,26.425266,9.602917190067483,20.929723441009624,458,144,68.7981,-0.20189999999999486
EPL,2020,4,Chelsea,38,19,10,9,58,36,67,68.655594,10.655593999999994,61.043974000000006,30.904465,-5.095535000000002,27.859784000000005,33.18419,10.093550096747771,19.138796875943118,337,179,77.4102,10.410200000000003
EPL,2020,5,Leicester,38,20,6,12,68,50,66,58.800116,-9.199883999999997,49.666092,47.0650327,-2.9349672999999967,44.0203537,5.6457383,11.193326158388132,15.368604593228916,237,209,59.74900000000001,-6.250999999999991
EPL,2020,6,West Ham,38,19,8,11,62,47,65,60.338271000000006,-1.661728999999994,57.132841000000006,49.862080000000006,2.862080000000006,46.056242999999995,11.076598000000004,17.568822308987365,11.959037527363156,172,286,59.1827,-5.817300000000003
EPL,2020,7,Tottenham,38,18,8,12,68,45,62,56.67627900000001,-11.323720999999992,52.87045099999999,52.55146,7.551459999999999,44.93976299999999,7.930687999999998,12.010992593297033,12.842098128908408,193,293,53.9769,-8.0231
EPL,2020,8,Arsenal,38,18,7,13,55,39,61,52.24738099999999,-2.75261900000001,47.680361999999995,43.23228499999999,4.23228499999999,40.9488517,6.731510299999999,14.575611922212659,17.822968200255154,292,203,58.7177,-2.2822999999999993
EPL,2020,9,Leeds,38,18,5,15,62,54,59,59.258638000000005,-2.741361999999995,56.213962,63.021956999999986,9.021956999999986,56.010729,0.20323299999999933,7.641164831528909,13.805383267459469,305,283,51.809799999999996,-7.190200000000004
EPL,2020,10,Everton,38,17,8,13,47,48,59,49.237118,2.2371180000000024,45.417669999999994,50.164161,2.164161,47.119485000000005,-1.7018150000000003,15.329350946987823,13.129907557317472,207,270,50.7233,-8.276699999999998
EPL,2020,11,Aston Villa,38,16,7,15,55,46,55,56.715489,1.715488999999998,52.148472000000005,53.252556199999994,7.252556199999994,48.6855926,3.4628793999999994,11.674771994753542,9.84803229844312,274,312,54.06,-0.9399999999999977
EPL,2020,12,Wolverhampton Wanderers,38,12,9,17,36,52,45,38.61903800000001,2.6190380000000104,35.57436900000001,52.19414400000001,0.19414400000000853,46.10480900000001,-10.53044,17.533277805470377,12.916134404504064,139,270,44.257799999999996,-0.742200000000004
EPL,2020,13,Newcastle United,38,12,9,17,46,62,45,43.95918800000001,-2.0408119999999883,38.45958999999999,60.023647999999994,-1.9763520000000057,56.217828999999995,-17.758239,21.084921140207417,9.006197548060825,138,322,42.65110000000001,-2.3488999999999933
EPL,2020,14,Crystal Palace,38,12,8,18,41,66,44,35.2866084,-5.713391600000001,32.2419274,61.903947,-4.096052999999998,58.859275,-26.617347599999995,18.611087222638034,8.048038890954132,201,272,37.948499999999996,-6.051500000000004
EPL,2020,15,Southampton,38,12,7,19,47,68,43,45.28456800000001,-1.7154319999999927,40.71755300000001,58.548460999999996,-9.451539000000004,51.69792799999999,-10.980374999999999,10.342312514631539,11.197521390520542,222,275,44.173,1.1730000000000018
EPL,2020,16,Brighton,38,9,14,15,40,46,41,53.819027999999996,13.819027999999996,46.968638999999996,39.906692,-6.093308,34.578507,12.390132,11.007753708996958,14.794132891426806,311,208,61.4067,20.4067
EPL,2020,17,Burnley,38,10,9,19,33,55,39,38.1279285,5.127928500000003,35.84441350000001,59.056712999999995,4.056712999999995,56.773208,-20.9287945,14.307516431986746,10.389958675266582,233,332,38.1024,-0.8975999999999971
EPL,2020,18,Fulham,38,5,13,20,27,53,28,41.055308999999994,14.055308999999994,36.488306699999995,57.6358378,4.635837799999997,52.307657799999994,-15.819351099999997,13.558030336548567,11.860154795060234,224,227,42.4183,14.418300000000002
EPL,2020,19,West Bromwich Albion,38,5,11,22,35,76,26,34.9712902,-0.02870980000000145,31.926621200000003,74.03887199999998,-1.9611280000000164,65.66607599999999,-33.739454800000004,18.053677452094046,8.570448061831867,164,343,29.592600000000004,3.5926000000000045
EPL,2020,20,Sheffield United,38,7,2,29,20,63,23,33.159176699999996,13.159176699999996,30.1144991,66.10782100000002,3.1078210000000155,63.063154000000004,-32.9486549,15.237462796645517,12.88589152826999,198,285,29.918899999999997,6.918899999999997
EPL,2021,1,Manchester City,38,29,6,3,99,26,93,93.39987299999999,-5.600127000000015,86.32423299999998,25.212244000000002,-0.7877559999999981,24.451079000000004,61.87315400000001,9.284833917458169,27.928848894659836,508,138,91.88449999999999,-1.1155000000000115
EPL,2021,2,Liverpool,38,28,8,2,94,26,92,93.022398,-0.9776020000000045,86.83102,32.731055,6.731054999999998,32.731055,54.09996500000001,8.41588658371664,24.405886078371573,461,159,86.56340000000002,-5.436599999999984
EPL,2021,3,Chelsea,38,21,11,6,76,33,74,69.297032,-6.7029679999999985,62.446512,35.11562419999999,2.115624199999992,30.548610200000002,31.897901800000003,9.391849135107847,19.039675599097375,385,163,73.3834,-0.6166000000000054
EPL,2021,4,Tottenham,38,22,5,11,69,40,71,67.9513206,-1.0486793999999975,64.14547160000001,43.69930299999999,3.6993029999999933,42.17696299999999,21.9685086,14.35159857372194,14.644379780672466,285,255,66.09469999999999,-4.905300000000011
EPL,2021,5,Arsenal,38,22,3,13,61,48,69,63.391577000000005,2.391577000000005,57.191476,48.389506,0.38950599999999724,43.822492,13.368984000000001,14.4785513444541,15.425552990467933,314,220,64.76219999999999,-4.237800000000007
EPL,2021,6,Manchester United,38,16,10,12,57,57,58,57.214908,0.2149080000000012,53.409058,56.85228,-0.14771999999999963,53.046457,0.3626009999999993,14.528802551100634,13.801398919881906,293,261,54.524699999999996,-3.4753000000000043
EPL,2021,7,West Ham,38,16,8,14,60,51,56,54.983599000000005,-5.016400999999995,50.26077400000001,53.876722,2.876722000000001,49.30970000000001,0.9510739999999991,16.024337124675267,15.198638442949985,239,294,53.56340000000001,-2.4365999999999914
EPL,2021,8,Leicester,38,14,10,14,62,59,52,49.4886742,-12.511325800000002,47.966335199999996,66.106594,7.106594000000001,59.063357999999994,-11.097022799999998,14.754126906445592,14.178034933148027,252,293,42.3123,-9.6877
EPL,2021,9,Wolverhampton Wanderers,38,15,6,17,38,43,51,39.0430709,1.0430708999999965,38.28190089999999,58.482696999999995,15.482696999999995,50.87105099999999,-12.5891501,17.57558293127244,12.305052140763891,181,309,40.53510000000001,-10.464899999999993
EPL,2021,10,Brighton,38,12,15,11,42,44,51,49.567475,7.567475000000002,44.239312999999996,47.211437999999994,3.211437999999994,44.16679799999999,0.07251500000000144,9.828596911700659,14.64427358964548,305,244,54.182199999999995,3.1821999999999946
EPL,2021,11,Newcastle United,38,13,10,15,44,62,49,41.526526,-2.473474000000003,39.243013,62.711766,0.7117659999999972,57.98894,-18.745927,16.03294512008911,8.593540499515866,170,293,41.5255,-7.474499999999999
EPL,2021,12,Crystal Palace,38,11,15,12,50,46,48,48.843906999999994,-1.1560930000000056,42.663892000000004,41.33144259999999,-4.668557400000012,38.28677459999999,4.3771173999999995,13.983297221556274,10.787722874709681,213,238,58.15,10.149999999999999
EPL,2021,13,Brentford,38,13,7,18,48,56,46,52.889574999999994,4.889574999999994,48.322585,49.500451999999996,-6.499548000000004,45.694635,2.627950000000001,13.076312168705892,11.093528276813638,232,226,55.9965,9.996499999999997
EPL,2021,14,Aston Villa,38,13,6,19,52,54,45,43.129543,-8.870457000000002,40.846035,53.095725,-0.9042749999999984,48.41795600000001,-7.571921000000001,14.201018406589276,9.577927408031359,258,258,46.20119999999999,1.201199999999993
EPL,2021,15,Southampton,38,9,13,16,43,67,40,47.34804199999999,4.348041999999992,44.303363999999995,64.55748399999999,-2.442516000000012,63.035143999999995,-18.73178,11.332437933622227,10.43543496679984,209,286,43.44809999999999,3.4480999999999895
EPL,2021,16,Everton,38,11,6,21,43,66,39,44.469730999999996,1.469730999999996,39.14161,60.694247000000004,-5.305752999999996,59.171904000000005,-20.030294,16.48633988207115,8.503122736333491,190,299,43.538000000000004,4.538000000000004
EPL,2021,17,Leeds,38,9,11,18,42,79,38,51.18608199999999,9.186081999999992,47.380233999999994,71.30961199999999,-7.690388000000013,67.503772,-20.123538,10.310347282213264,12.07211565142825,239,300,43.858700000000006,5.858700000000006
EPL,2021,18,Burnley,38,7,14,17,34,53,35,41.105891299999996,7.105891299999996,39.5835523,60.223119999999994,7.223119999999994,56.417303999999994,-16.833751699999993,13.533383773230549,10.233630342621908,184,316,38.103500000000004,3.103500000000004
EPL,2021,19,Watford,38,6,5,27,34,77,23,39.340391,5.340390999999997,37.818061,67.53443,-9.46557,62.20624,-24.388179,16.550253592726282,8.259414640846336,159,339,35.4528,12.452800000000003
EPL,2021,20,Norwich,38,5,7,26,23,84,22,31.5116008,8.5116008,29.2281298,80.075475,-3.9245250000000027,70.71633700000001,-41.4882072,17.370999126096375,10.383321719794866,188,374,25.038499999999996,3.0384999999999955
EPL,2022,1,Arsenal,8,7,0,1,20,8,21,16.658119999999997,-3.3418800000000033,16.658119999999997,7.403409000000001,-0.5965909999999992,6.642235,10.015884999999999,9.490524902943633,14.433407627365007,103,28,17.255200000000002,-3.744799999999998
EPL,2022,2,Tottenham,8,5,2,1,19,10,17,14.005495,-4.994505,12.483151,9.696234,-0.30376599999999954,8.93507,3.548081,14.41566014394962,15.567480531920188,58,62,13.883799999999999,-3.116200000000001
EPL,2022,3,Manchester City,7,5,2,0,23,6,17,17.52037,-5.47963,16.75921,3.994949,-2.005051,3.994949,12.764261000000001,12.23007523514225,36.25173062819239,82,19,18.4638,1.463799999999999
EPL,2022,4,Brighton,7,4,2,1,14,8,14,13.62448,-0.37551999999999985,11.340966,7.810276,-0.189724,7.810276,3.5306900000000008,11.89052590266876,17.57513368983957,49,44,14.1209,0.12090000000000067
EPL,2022,5,Chelsea,7,4,1,2,10,10,13,9.671344999999999,-0.32865500000000125,8.910175,9.869333,-0.13066700000000075,9.869333,-0.9591579999999997,7.083281711151893,15.261479591836734,52,22,9.3627,-3.6372999999999998
EPL,2022,6,Manchester United,6,4,0,2,8,8,12,8.807027999999999,0.807027999999999,8.807027999999999,8.036276,0.03627600000000086,8.036276,0.7707520000000003,13.637398875634169,11.657905045733992,53,53,8.7735,-3.2264999999999997
EPL,2022,7,Newcastle United,8,2,5,1,12,8,11,15.959197999999997,3.959197999999997,15.198024999999998,10.992909000000001,2.992909000000001,10.992909000000001,4.2051159999999985,9.606374002940939,14.956018634143634,95,56,13.3264,2.3263999999999996
EPL,2022,8,Fulham,8,3,2,3,13,15,11,9.667484,-3.332516,8.145147,17.903485,2.903485,17.142311,-8.997164,16.535333361813624,9.695765856950068,29,76,6.961,-4.039
EPL,2022,9,Brentford,8,2,4,2,15,12,10,12.149037,-2.850963,11.387877,10.557424000000001,-1.442575999999999,10.557424000000001,0.8304530000000001,13.202935343165604,12.112010538810232,48,55,12.368,2.3680000000000003
EPL,2022,10,Everton,8,2,4,2,7,7,10,9.966883,2.9668829999999993,9.966883,12.838976,5.838976000000001,12.077806,-2.110923,16.6575895979021,9.417736701704094,42,65,8.8215,-1.1784999999999997
EPL,2022,11,Liverpool,7,2,4,1,18,9,10,16.25929,-1.74071,16.25929,9.512436999999998,0.5124369999999985,8.751263999999999,7.508026,7.737971962426392,24.09846876549663,103,37,12.809,2.8089999999999993
EPL,2022,12,Bournemouth,8,2,3,3,6,19,9,4.106764999999999,-1.8932350000000007,4.106764999999999,14.205685,-4.794314999999999,12.683341,-8.576576,22.60005348516218,8.59215634313906,36,95,5.1401,-3.8598999999999997
EPL,2022,13,Leeds,6,2,2,2,10,10,8,9.08607,-0.9139300000000006,9.08607,8.732992,-1.2670080000000006,7.971832000000001,1.1142379999999996,6.235522838167525,10.205591675266598,38,34,8.58,0.5800000000000001
EPL,2022,14,Aston Villa,7,2,1,4,6,10,7,6.184448,0.18444799999999972,6.184448,10.148812000000001,0.14881200000000128,9.244062,-3.059614,14.473456569902927,13.322519506637153,42,50,7.632900000000001,0.6329000000000011
EPL,2022,15,West Ham,8,2,1,5,5,9,7,8.072712,3.072711999999999,7.311541999999999,9.094431,0.09443100000000015,7.572101,-0.2605590000000002,20.277838827838828,16.60978001777634,28,44,10.7358,3.7357999999999993
EPL,2022,16,Southampton,8,2,1,5,8,13,7,9.223178,1.2231780000000008,9.223178,11.149208,-1.8507920000000002,11.149208,-1.9260299999999997,11.756669227437717,7.106846566433011,55,62,9.2914,2.2913999999999994
EPL,2022,17,Crystal Palace,7,1,3,3,8,11,6,8.262224,0.2622239999999998,7.357474,12.640958000000001,1.6409580000000012,12.640958000000001,-5.283484,23.333405483405482,8.42773414382944,26,84,6.783899999999998,0.7838999999999983
EPL,2022,18,Wolverhampton Wanderers,8,1,3,4,3,9,6,7.415001,4.415001,7.415001,9.410955000000001,0.4109550000000013,8.649791,-1.23479,14.570683989138693,13.23847995873858,55,59,9.174,3.1739999999999995
EPL,2022,19,Nottingham Forest,7,1,1,5,6,17,4,7.401321000000001,1.4013210000000011,6.64015,13.916481000000001,-3.083518999999999,12.394141000000001,-5.753991,17.972572504500892,11.742344455061849,27,70,6.1339,2.1338999999999997
EPL,2022,20,Leicester,7,0,1,6,10,22,1,6.624798,-3.375202,5.863633999999999,12.750017,-9.249983,11.988847,-6.1252130000000005,18.8747778681365,16.506426570628253,41,47,5.2527,4.2527
Bundesliga,2018,1,Bayern Munich,34,24,6,4,88,32,78,92.24085700000002,4.24085700000002,89.209907,27.412343700000005,-4.5876562999999955,22.8657611,66.3441459,8.64257255345579,30.236540574321232,435,89,82.003,4.003
Bundesliga,2018,2,Borussia Dortmund,34,23,7,4,81,44,76,64.99440200000001,-16.005597999999992,61.963292,42.875457,-1.1245430000000027,39.08664099999999,22.876651000000003,14.560877751347858,15.574331564989079,268,159,62.854,-13.146
Bundesliga,2018,3,RasenBallsport Leipzig,34,19,9,6,63,29,66,68.246406,5.246405999999993,62.94214399999999,39.653422000000006,10.653422000000006,35.10698800000001,27.835156,10.663369039353789,10.547468787706094,245,160,63.056700000000006,-2.9432999999999936
Bundesliga,2018,4,Bayer Leverkusen,34,18,4,12,69,52,58,61.489672000000006,-7.510327999999994,57.70110540000001,45.71042800000001,-6.289571999999993,41.163765,16.5373404,10.26400561819217,15.042458978643571,288,165,57.402,-0.597999999999999
Bundesliga,2018,5,Borussia M.Gladbach,34,16,7,11,55,42,55,54.926188999999994,-0.07381100000000629,49.51947199999999,52.868345,10.868344999999998,50.595009,-1.0755370000000002,16.61316998309076,18.875893984673272,237,227,51.3782,-3.6218000000000004
Bundesliga,2018,6,Wolfsburg,34,16,7,11,62,50,55,49.490941,-12.509059,45.702555999999994,49.835679000000006,-0.16432099999999394,45.194779000000004,0.5077770000000004,10.774149849533996,13.034452582184933,181,182,47.03530000000001,-7.9646999999999935
Bundesliga,2018,7,Eintracht Frankfurt,34,15,9,10,60,48,54,61.842493,1.8424929999999975,58.81137999999999,51.01787399999999,3.017873999999992,50.260093999999995,8.551286,11.387400302756431,10.680012207908398,178,217,54.3757,0.3757000000000019
Bundesliga,2018,8,Werder Bremen,34,14,11,9,58,49,53,49.360428999999996,-8.639571000000004,46.32931,56.70904,7.709040000000002,52.920238999999995,-6.590929000000001,11.85614479001127,15.167843819618527,233,206,44.3628,-8.6372
Bundesliga,2018,9,Hoffenheim,34,13,12,9,70,52,51,79.95464399999999,9.954643999999988,74.65037199999999,53.288005000000005,1.2880050000000054,47.983984,26.666388,9.062837225379198,13.833265466365473,308,239,62.956,11.956000000000003
Bundesliga,2018,10,Fortuna Duesseldorf,34,13,5,16,49,65,44,49.474933,0.47493300000000005,44.17074699999999,63.06352,-1.936480000000003,57.759085,-13.588337999999998,17.28416196300038,10.344535979810232,163,223,39.2058,-4.7941999999999965
Bundesliga,2018,11,Hertha Berlin,34,11,10,13,49,57,43,50.520191999999994,1.5201919999999944,47.48908,61.583148,4.583148000000001,57.036979,-9.547899000000001,12.126609539600523,12.111640071398456,194,252,41.950199999999995,-1.0498000000000047
Bundesliga,2018,12,Mainz 05,34,12,7,15,46,57,43,49.214245,3.2142449999999982,46.941165,62.80341099999999,5.80341099999999,59.77279099999999,-12.831625999999998,14.183304967594417,10.580645158882353,211,244,39.3397,-3.6602999999999994
Bundesliga,2018,13,Freiburg,34,8,12,14,46,61,36,41.225196,-4.774804000000003,36.584205,61.429392,0.429392,56.124945000000004,-19.54074,14.873624937246412,11.06321229552573,141,249,35.668899999999994,-0.3311000000000064
Bundesliga,2018,14,Schalke 04,34,8,9,17,37,55,33,46.618307,9.618307000000001,39.79839799999999,51.939163,-3.0608369999999994,47.392663,-7.594264999999999,11.942048325079872,8.96341887316962,168,184,44.157599999999995,11.157599999999995
Bundesliga,2018,15,Augsburg,34,8,8,18,51,71,32,47.443577000000005,-3.5564229999999952,43.654934000000004,63.79156999999999,-7.208430000000007,62.173739999999995,-18.518805999999998,11.918817082532462,11.325131883623337,182,266,37.081500000000005,5.0815000000000055
Bundesliga,2018,16,VfB Stuttgart,34,7,7,20,32,70,28,37.3775347,5.377534699999998,36.619756699999996,62.698248,-7.3017520000000005,60.424928,-23.8051713,14.468857258758288,10.83829290222132,153,260,31.9873,3.987300000000001
Bundesliga,2018,17,Hannover 96,34,5,6,23,31,71,21,34.808797,3.8087969999999984,32.535470000000004,73.120366,2.120366000000004,67.81601500000001,-35.280545,18.073765491619444,9.462546960460609,157,309,25.205499999999997,4.205499999999997
Bundesliga,2018,18,Nuernberg,34,3,10,21,26,68,19,35.371742999999995,9.371742999999995,30.825158000000002,54.801145999999996,-13.198854000000004,51.770045999999994,-20.944888,20.304274836579378,11.318299423630194,148,259,35.11579999999999,16.115799999999993
Bundesliga,2019,1,Bayern Munich,34,26,4,4,100,32,82,92.851562,-7.148437999999999,88.30490300000001,36.471658,4.471657999999998,33.440558,54.86434499999999,8.064507720532765,21.020124250773634,407,119,77.3257,-4.674300000000002
Bundesliga,2019,2,Borussia Dortmund,34,21,6,7,84,41,69,64.261664,-19.738336000000004,62.746424,42.024714200000005,1.0247142000000053,39.7517072,22.994716800000003,12.121839255566245,18.710656277077064,297,135,62.48270000000001,-6.517299999999992
Bundesliga,2019,3,RasenBallsport Leipzig,34,18,12,4,81,37,66,76.126563,-4.873436999999996,72.33777900000001,37.584974,0.5849740000000025,36.069432,36.268347000000006,10.69132539245303,14.92345370270202,303,157,68.7067,2.706699999999998
Bundesliga,2019,4,Borussia M.Gladbach,34,20,5,9,66,40,65,73.58177,7.581770000000006,69.00701799999999,46.053456,6.053455999999997,44.538146999999995,24.468871000000004,11.758087477113222,12.367936759640441,232,166,62.631499999999996,-2.3685000000000045
Bundesliga,2019,5,Bayer Leverkusen,34,19,6,9,61,44,63,61.884305999999995,0.8843059999999952,60.36900599999999,49.678883,5.678882999999999,48.16341,12.205596,7.916516873653353,15.849618595392753,230,158,54.6178,-8.382199999999997
Bundesliga,2019,6,Hoffenheim,34,15,7,12,53,53,52,56.66071900000001,3.6607190000000074,53.629609,58.75116,5.751159999999999,52.68954,0.9400690000000016,13.01399165870057,13.912956199242227,201,230,45.8749,-6.125100000000003
Bundesliga,2019,7,Wolfsburg,34,13,10,11,48,46,49,54.433489,6.433489000000002,51.40239,41.90653,-4.0934700000000035,38.11789399999999,13.284495999999999,10.050284103478017,9.985282502000793,192,171,55.6943,6.694299999999998
Bundesliga,2019,8,Freiburg,34,13,9,12,48,47,48,46.140809,-1.8591910000000027,41.594398000000005,63.370737,16.370737,60.311458,-18.71706,15.68241748604406,12.035508800345896,158,258,39.1515,-8.848500000000001
Bundesliga,2019,9,Eintracht Frankfurt,34,13,6,15,59,60,45,58.3335652,-0.6664347999999976,56.81809520000001,50.926053,-9.073946999999997,48.652885999999995,8.165209200000001,10.365416662123236,13.252926289865995,188,166,52.722500000000004,7.722500000000004
Bundesliga,2019,10,Hertha Berlin,34,11,8,15,48,59,41,44.298705999999996,-3.7012940000000043,42.025465,55.577932000000004,-3.422067999999996,50.273578,-8.248113,14.62921271455549,12.290544910766059,151,241,39.554399999999994,-1.445600000000006
Bundesliga,2019,11,Union Berlin,34,12,5,17,41,58,41,41.577336,0.5773360000000025,37.788534,54.941872,-3.0581280000000035,51.910914999999996,-14.122380999999999,12.870872976691365,9.583942494869373,119,216,39.3247,-1.6753
Bundesliga,2019,12,Schalke 04,34,9,12,13,38,58,39,35.926041000000005,-2.073958999999995,34.410498,54.22276000000001,-3.777239999999992,49.676254,-15.265756,10.874584939221258,10.072686658870433,194,180,35.83820000000001,-3.1617999999999924
Bundesliga,2019,13,Mainz 05,34,11,4,19,44,65,37,46.189702000000004,2.189702000000004,43.916372,62.898024,-2.1019760000000005,59.109233999999994,-15.192862000000002,13.313748612701303,8.883933056026665,181,242,39.15,2.1499999999999986
Bundesliga,2019,14,Augsburg,34,9,9,16,45,63,36,43.856449999999995,-1.1435500000000047,40.067564999999995,59.119341999999996,-3.880658000000004,58.36173,-18.294165,16.804007523718226,8.402156690985594,133,223,39.77660000000001,3.776600000000009
Bundesliga,2019,15,FC Cologne,34,10,6,18,51,69,36,49.277536,-1.7224640000000022,46.246508999999996,54.544334,-14.455666,49.997671000000004,-3.751162,11.448608073363696,10.410441149969085,167,226,43.890299999999996,7.890299999999996
Bundesliga,2019,16,Werder Bremen,34,8,7,19,42,69,31,37.738136999999995,-4.261863000000005,33.191644000000004,56.939854000000004,-12.060145999999996,56.182083999999996,-22.990439999999996,12.852066376763759,11.041742680336466,186,205,35.1185,4.118499999999997
Bundesliga,2019,17,Fortuna Duesseldorf,34,6,12,16,36,67,30,35.69057,-0.309429999999999,32.659862,64.448134,-2.551866000000004,60.65934299999999,-27.999481000000003,16.81042865268309,11.745077913444375,143,207,32.8686,2.8686000000000007
Bundesliga,2019,18,Paderborn,34,4,8,22,37,74,20,38.46536,1.4653599999999969,35.434757999999995,67.83386800000001,-6.16613199999999,64.044988,-28.61023,14.440759022097218,9.219686589151031,113,295,28.671100000000003,8.671100000000003
Bundesliga,2020,1,Bayern Munich,34,24,6,4,99,44,78,75.93240999999999,-23.06759000000001,68.35466799999999,38.873343,-5.126657000000002,36.600097999999996,31.754570000000005,8.536037561229833,18.612462366275977,424,157,67.0427,-10.957300000000004
